Stock,Period,Quarterly Gross Profit Score,Quarterly Gross Profit Changed %,Annual Gross Profit Score,Annual Gross Profit Changed %,Quarterly Revenue Score,Quarterly Revenue Changed %,Annual Revenue Score,Annual Revenue Changed %,Quarterly EPS Score,Quarterly EPS Changed %,Annual EPS Score,Annual EPS Changed %
NSYS,1,0,-73.52,0,-156.1,0,-89.64,2,183.7,2.0,880.0,0.0,-911.94
NSYS,2,0,-5.57,1,179.1,0,-67.43,1,125.0,0.0,-300.0,1.0,102.35
NTAP,1,0,-35.71,0,-228.3,0,-56.06,0,-410.94,0.0,-58.07,0.0,-102.25
NTAP,2,1,195.5,0,-38.01,1,223.86,0,-50.71,1.0,225.28,1.0,1390.84
NTCT,1,2,54.65,0,-88.67,0,-2.65,0,-74.45,2.0,1211.53,0.0,-52.93
NTCT,2,1,155.54,0,-33.39,1,158.99,0,-48.38,0.0,-80.21,0.0,-235.55
NTES,1,0,-56.25,2,52.96,2,127.31,2,54.6,0.0,-227.21,0.0,-116.98
NTES,2,0,-78.28,1,67.28,0,-60.49,1,3.82,1.0,292.94,1.0,641.42
NTGR,1,0,-105.3,2,290.64,0,-108.34,2,552.91,0.0,-93.11,0.0,-65.43
NTGR,2,1,74.14,0,-225.82,1,60.79,0,-400.0,1.0,29.7,1.0,366.82
NTIC,1,2,507.66,0,-426.16,2,842.61,0,-273.01,2.0,331.57,0.0,-439.05
NTIC,2,1,117.79,0,-90.01,1,111.04,0,-71.93,0.0,-88.81,0.0,-126.39
NTLA,1,0,-335.35,0,-267.26,0,-291.97,0,-17.01,0.0,-103.97,0.0,-109.13
NTLA,2,0,-1675.96,0,-72.64,1,41.37,1,151.85,0.0,-623.97,0.0,-23.5
NTNX,1,2,304.29,0,-54.66,2,333.19,0,-17.05,0.0,-68.95,0.0,-65.8
NTNX,2,0,-199.84,0,-56.27,0,-252.65,0,-80.92,0.0,-194.01,0.0,-130.37
NTRA,1,0,-10.24,2,23.95,2,7.41,2,69.15,0.0,-594.5,0.0,-202.84
NTRA,2,1,183.71,1,24.97,1,268.33,0,-24.31,0.0,-94.0,0.0,-35.55
NTRS,1,0,-13.27,0,-197.35,0,-13.27,0,-197.35,0.0,-50.05,0.0,-11666.67
NTRS,2,1,154.5,0,-82.14,1,154.5,0,-82.14,0.0,-65.06,0.0,-100.43
NTUS,1,2,2.92,0,-357.55,0,-27.19,0,-138.48,2.0,2143.43,0.0,-86.64
NTUS,2,1,192.23,0,-151.87,1,194.53,0,-212.73,0.0,-94.36,0.0,-182.37
NUAN,1,2,41.29,2,233.33,0,-147.32,0,-5.74,2.0,151.34,0.0,-138.36
NUAN,2,1,142.79,1,100.75,1,151.19,0,-68.14,0.0,-228.79,1.0,4196.36
NURO,1,0,-114.97,2,160.92,0,-122.37,0,-51.78,2.0,442.85,0.0,-99.58
NURO,2,1,265.51,0,-672.49,1,232.98,0,-623.04,0.0,-98.52,0.0,-19696.08
NUVA,1,0,-102.32,0,-279.73,0,-102.62,0,-267.11,0.0,-165.39,0.0,-138.43
NUVA,2,1,306.0,1,93.43,1,307.94,0,-17.65,1.0,110.3,1.0,592.36
NVAX,1,0,-99.37,0,-482.66,0,-77.15,2,5473.01,0.0,-1909.11,0.0,-119.16
NVAX,2,0,-19037.21,0,-1837.8,0,-64.1,0,-556.61,0.0,-20.07,0.0,-47.58
NVCN,1,2,361.29,2,165.59,2,358.09,2,129.02,0.0,-67.27,0.0,-27.53
NVCN,2,0,-362.68,0,-31.24,0,-702.41,0,-55.8,0.0,-59.9,0.0,-6.65
NVCR,1,0,-24.89,0,-15.33,0,-41.07,0,-2.16,0.0,-112.7,2.0,529.23
NVCR,2,0,-9.96,1,46.24,1,4.34,1,3.71,1.0,800.0,0.0,-6183.92
NVDA,1,0,-69.22,2,1096.09,0,-73.66,2,874.3,0.0,-92.15,2.0,265.41
NVDA,2,0,-0.23,0,-124.26,0,-12.81,0,-133.04,1.0,449.59,0.0,-184.77
NVEC,1,2,802.99,0,-65.12,2,1182.38,0,-64.79,2.0,1051.13,0.0,-92.11
NVEC,2,0,-65.76,0,-264.01,0,-82.12,0,-309.21,0.0,-72.0,0.0,-41.04
NVEE,1,0,-302.27,2,66.35,0,-215.7,2,35.94,2.0,663.92,0.0,-511.83
NVEE,2,1,410.16,0,-0.18,1,363.91,0,-14.92,0.0,-9.1,0.0,-94.59
NVMI,1,0,-19.52,2,258.37,0,-10.98,2,289.46,2.0,323.63,2.0,197.79
NVMI,2,1,26.9,0,-250.51,1,330.47,0,-179.51,0.0,-476.99,0.0,-318.93
NWBI,1,0,-95.41,0,-90.35,0,-95.41,0,-90.35,0.0,-100.95,0.0,-2160.2
NWBI,2,1,1060.67,1,342.86,1,1060.67,1,342.86,1.0,508.33,0.0,-81.97
NWE,1,2,246.57,0,-323.01,2,179.9,0,-185.17,2.0,132.31,0.0,-1611.11
NWE,2,1,113.95,0,-15.04,1,121.26,1,163.56,1.0,161.19,0.0,-91.19
NWFL,1,0,-87.14,2,324.41,0,-87.14,2,324.41,2.0,410.33,0.0,-94.38
NWFL,2,1,1002.89,0,-28.33,1,1002.89,0,-28.33,0.0,-308.16,1.0,371.96
NWL,1,0,-107.54,0,-41.54,0,-101.33,0,-21.3,0.0,-119.13,0.0,-914.08
NWL,2,1,394.09,0,-4.69,1,133.45,0,-52.53,1.0,177.88,1.0,128.24
NWLI,1,0,-113.32,2,327.54,0,-101.42,2,231.39,0.0,-103.19,2.0,122.34
NWLI,2,1,623.43,0,-471.51,1,489.97,0,-231.15,1.0,2408.14,0.0,-39.56
NWPX,1,0,-201.51,0,-92.06,0,-197.08,0,-96.21,0.0,-97.85,0.0,-87.76
NWPX,2,0,-31.19,1,130.29,1,620.39,1,109.95,1.0,1064.1,1.0,3302.26
NWS,1,2,8525.0,0,-204.31,2,39.05,0,-190.89,2.0,404.77,0.0,-946.15
NWS,2,1,108.31,0,-45.86,1,166.64,1,7.08,1.0,337.02,1.0,205.04
NWSA,1,2,8525.0,0,-204.31,2,39.05,0,-190.89,2.0,404.77,0.0,-946.15
NWSA,2,1,108.31,0,-45.86,1,166.64,1,7.08,1.0,337.02,1.0,205.04
NXGN,1,0,-103.72,0,-330.0,0,-82.07,2,697.14,0.0,-105.51,0.0,-108.36
NXGN,2,1,337.43,0,-108.33,1,272.95,0,-108.33,1.0,2083.43,1.0,1085.96
NXPI,1,0,-40.01,0,-70.74,0,-57.25,0,-46.89,2.0,1759.97,0.0,-9.77
NXPI,2,1,282.25,0,-192.53,1,345.49,0,-445.4,0.0,-89.61,0.0,-1904.75
NXST,1,0,-10.33,2,1751.15,2,3.82,2,388.32,2.0,358.25,0.0,-124.85
NXST,2,1,271.46,0,-76.18,1,237.15,0,-28.42,0.0,-189.0,0.0,-107.43
NYMT,1,0,-46.91,0,-437.95,0,-42.99,0,-449.0,2.0,294.74,0.0,-4958.94
NYMT,2,0,-110.83,1,299.93,0,-110.23,1,476.24,0.0,-115.35,1.0,164.91
OBAS,1,0,-72.45,0,-582.81,0,-14.41,0,-2246.15,0.0,-87.87,0.0,-79.63
OBAS,2,0,-595.11,0,-75.94,0,-651.06,0,-91.45,1.0,1354.55,0.0,-77.62
OBLN,1,0,-1865.74,0,-223.67,0,-849.75,0,-679.88,0.0,-205.78,0.0,-1233.15
OBLN,2,0,-110.17,0,-103.59,0,-1008.99,0,-104.27,0.0,-85.32,0.0,-90.23
OBNK,1,0,-57.9,0,-177.83,0,-57.9,0,-177.83,0.0,-72.22,0.0,-98.93
OBNK,2,1,21.64,0,-68.89,1,21.64,0,-68.89,1.0,735.32,1.0,3808.05
OCC,1,2,262.6,0,-32.86,2,122.09,0,-19.74,0.0,-475.15,0.0,-98.8
OCC,2,0,-119.46,0,-200.91,0,-153.75,0,-150.74,0.0,-61.97,0.0,-528.05
OCFC,1,2,441.08,2,15.21,2,441.08,2,15.21,0.0,-993.05,0.0,-11.57
OCFC,2,0,-1004.84,0,-78.25,0,-1004.84,0,-78.25,1.0,134.81,0.0,-41.29
OCSI,1,0,-89.34,0,-594.89,0,-89.34,0,-594.89,0.0,-38.43,0.0,-77.55
OCSI,2,1,122.18,1,74.15,1,122.18,1,74.15,0.0,-131.89,0.0,-119.71
OCSL,1,0,-146.28,0,-147.76,0,-146.28,0,-147.76,0.0,-80.57,0.0,-140.39
OCSL,2,1,3830.88,1,129.34,1,3830.88,1,129.34,0.0,-123.85,1.0,37.14
OCUL,1,0,-45.31,0,-53.77,2,788.69,2,3130.17,0.0,-19.77,0.0,-24.37
OCUL,2,0,-4.65,0,-91.66,0,-354.7,1,82.2,0.0,-722.58,0.0,-28.89
ODP,1,0,-137.68,0,-295.01,0,-156.0,0,-163.47,0.0,-163.13,0.0,-16052.22
ODP,2,1,223.54,0,-193.17,1,184.86,0,-144.12,1.0,110.03,0.0,-94.08
OEG,1,2,44.63,2,323.61,2,104.72,2,94.6,0.0,-235.52,0.0,-946.36
OEG,2,1,239.24,0,-30.35,1,19410.53,1,110.18,0.0,-92.67,0.0,-85.12
OESX,1,0,-70.66,2,14974.29,0,-52.21,2,1331.42,0.0,-28.21,2.0,647.82
OESX,2,1,416.07,0,-93.08,1,345.65,1,164.02,1.0,174.28,0.0,-998.9
OFED,1,0,-174.54,2,227.03,0,-174.54,2,227.03,0.0,-129.23,0.0,-79.68
OFED,2,1,221.14,0,-93.17,1,221.14,0,-93.17,1.0,496.85,1.0,150.99
OFIX,1,0,-93.55,0,-1956.1,0,-88.44,0,-858.82,0.0,-340.0,2.0,135.07
OFIX,2,1,280.19,0,-82.14,1,271.19,0,-65.46,1.0,172.37,0.0,-377.13
OFLX,1,2,289.87,0,-5.28,2,276.92,0,-56.09,2.0,299.68,0.0,-149.95
OFLX,2,0,-8.83,1,4.47,0,-9.12,0,-22.33,0.0,-19.86,1.0,217.27
OFS,1,0,-69.35,0,-19.64,0,-69.35,0,-19.64,0.0,-3.52,0.0,-111.12
OFS,2,0,-259.8,1,275.33,0,-259.8,1,275.33,1.0,102.51,1.0,122.63
OGI,1,0,-62.54,0,-3227.41,0,-139.67,0,-98.55,0.0,-35.09,,
OGI,2,0,-94.12,0,-100.37,1,159.0,1,318.69,0.0,-95.71,,
OKTA,1,0,-32.67,0,-21.28,0,-12.16,0,-15.89,0.0,-682.63,0.0,-358.98
OKTA,2,1,16.21,0,-7.46,1,3.66,0,-6.57,0.0,-82.1,0.0,-82.92
OLB,1,2,238.86,0,-272.09,2,165.56,0,-18.75,,,,
OLB,2,0,-18.23,0,-99.65,0,-2180.58,0,-100.11,,,,
OLED,1,0,-78.21,0,-94.08,0,-79.5,0,-90.82,0.0,-99.21,0.0,-103.03
OLED,2,1,318.95,1,328.89,1,310.81,1,342.62,1.0,4356.41,1.0,414.19
OLLI,1,0,-136.09,0,-23.87,0,-142.15,0,-11.93,0.0,-128.16,0.0,-4.36
OLLI,2,1,411.37,0,-22.66,1,397.75,0,-27.23,1.0,690.21,0.0,-95.59
OMAB,1,0,-90.68,0,-478.2,0,-63.0,0,-572.58,2.0,223.92,0.0,-488.59
OMAB,2,1,2300.59,0,-36.88,1,236.97,0,-28.07,0.0,-2912.99,0.0,-48.21
OMCL,1,2,114.78,0,-127.88,2,135.6,0,-103.87,0.0,-70.0,0.0,-189.75
OMCL,2,1,159.24,1,2.25,1,153.86,1,33.14,1.0,316.67,1.0,203.39
OMER,1,0,-104.44,0,-135.88,0,-163.75,0,-112.39,0.0,-45.66,0.0,-71.99
OMER,2,1,3852.94,1,227.54,1,318.74,1,608.68,0.0,-48.38,0.0,-323.1
OMEX,1,0,-24.44,0,-1226.01,0,-22.84,0,-103.81,0.0,-57.07,0.0,-135.26
OMEX,2,0,-581.57,0,-108.61,0,-235.61,1,321.41,0.0,-73.32,0.0,-181.22
ONB,1,0,-87.69,0,-116.99,0,-87.69,0,-116.99,0.0,-113.61,0.0,-111.06
ONB,2,1,928.78,0,-17.51,1,928.78,0,-17.51,0.0,-67.93,0.0,-82.93
ONEM,1,0,-75.85,0,-19.78,0,-34.74,2,25.89,0.0,-14.57,,
ONEM,2,1,865.27,1,15.28,1,3260.42,1,47.17,0.0,-34.61,,
ONEW,1,0,-43.88,2,47.08,0,-37.49,2,21.65,2.0,331.25,,
ONEW,2,0,-128.78,0,-58.69,0,-129.25,0,-49.35,0.0,-107.45,,
ONTX,1,2,132.25,2,38.78,2,132.25,2,38.78,0.0,-24.99,0.0,-19.9
ONTX,2,0,-89.51,1,165.31,0,-89.51,1,165.31,0.0,-67.52,0.0,-120.63
OPBK,1,0,-73.69,0,-166.74,0,-73.69,0,-166.74,2.0,283.75,0.0,-54.86
OPBK,2,1,240.73,0,-31.25,1,240.73,0,-31.25,0.0,-7.16,1.0,42.07
OPCH,1,0,-10.29,2,294.5,2,9.56,2,116.42,2.0,296.42,0.0,-382.15
OPCH,2,1,152.34,1,315.42,1,335.68,1,34.81,0.0,-536.4,0.0,-330.2
OPGN,1,0,-97.26,0,-37.03,0,-111.96,2,327.55,0.0,-143.31,0.0,-6.97
OPGN,2,0,-137.14,0,-35.47,1,473.06,0,-59.29,0.0,-92.95,0.0,-19.88
OPHC,1,2,260.6,0,-183.34,2,260.6,0,-183.34,0.0,-358.42,0.0,-204.72
OPHC,2,0,-49.25,1,4073.86,0,-49.25,1,4073.86,0.0,-9.12,1.0,606.71
OPI,1,2,201.0,0,-120.38,2,300.0,0,-122.59,0.0,-82.95,0.0,-145.75
OPI,2,0,-73.91,1,74.17,1,104.9,1,69.85,0.0,-321.65,1.0,165.21
OPK,1,2,5684.25,2,540.7,0,-63.06,2,763.12,2.0,225.0,2.0,213.63
OPK,2,0,-100.7,0,-135.3,0,-0.75,0,-455.38,0.0,-112.86,0.0,-89.16
OPOF,1,2,515.48,0,-80.18,2,515.48,0,-80.18,0.0,-156.25,0.0,-99.41
OPOF,2,0,-139.07,0,-33.98,0,-139.07,0,-33.98,1.0,371.44,1.0,9675.52
OPRA,1,2,108.14,0,-176.92,2,180.62,0,-153.66,2.0,358.3,0.0,-186.28
OPRA,2,1,120.2,1,66.37,0,-60.79,1,180.36,1.0,196.24,0.0,-89.29
OPRT,1,2,205.06,0,-106.24,2,197.29,0,-113.4,2.0,397.37,0.0,-462.88
OPRT,2,0,-68.95,0,-70.45,0,-74.92,0,-71.9,0.0,-47.47,0.0,-144.22
OPTT,1,0,-84.77,0,-49.27,0,-56.47,2,601.6,0.0,-96.18,0.0,-202.03
OPTT,2,0,-313.34,0,-0.61,0,-188.87,1,160.13,0.0,-882.32,0.0,-60.03
ORGO,1,2,324.64,2,626.06,2,294.28,2,1469.02,2.0,798.18,0.0,-90.69
ORGO,2,1,166.73,0,-117.83,1,167.69,0,-105.92,0.0,-77.08,0.0,-1086.77
ORGS,1,2,225.19,2,3073.41,0,-83.41,2,159.49,0.0,-27.8,0.0,-52.73
ORGS,2,0,-83.94,0,-102.39,0,-91.34,0,-77.47,0.0,-111.06,0.0,-67.9
ORLY,1,0,-569.7,2,81.96,0,-414.93,2,122.86,0.0,-5557.14,2.0,185.71
ORLY,2,0,-89.97,1,4.14,0,-84.9,1,3.38,0.0,-100.53,0.0,-59.14
ORRF,1,2,769.9,0,-70.96,2,769.9,0,-70.96,0.0,-185.89,0.0,-86.19
ORRF,2,0,-148.17,1,121.92,0,-148.17,1,121.92,1.0,73.93,1.0,152.79
OSBC,1,0,-142.26,0,-203.94,0,-142.26,0,-203.94,0.0,-99.68,0.0,-87.04
OSBC,2,0,-82.35,0,-47.79,0,-82.35,0,-47.79,1.0,3200.13,1.0,2290.81
OSIS,1,2,215.76,0,-123.24,2,204.02,0,-115.96,2.0,442.58,0.0,-94.68
OSIS,2,0,-17.6,0,-52.82,0,-46.59,0,-36.18,0.0,-23.43,1.0,229.85
OSMT,1,2,448.48,2,52.36,2,329.02,0,-223.01,0.0,-89.31,0.0,-25.28
OSMT,2,0,-49.64,0,-85.46,0,-21.54,0,-41.55,0.0,-276.94,0.0,-55.66
OSTK,1,0,-104.73,2,668.86,0,-0.15,2,475.8,0.0,-1.19,2.0,375.31
OSTK,2,0,-103.7,0,-538.27,0,-105.3,0,-551.82,0.0,-113.06,0.0,-17.19
OSUR,1,0,-63.52,2,146.7,0,-50.02,2,174.34,2.0,418.78,0.0,-48.48
OSUR,2,1,456.59,0,-208.71,1,1418.55,0,-263.2,0.0,-91.67,0.0,-177.2
OSW,1,0,-10.46,0,-477.76,2,44.01,0,-2077.08,0.0,-46.23,,
OSW,2,0,-90.18,0,-241.44,1,179.96,0,-41.01,0.0,-74.43,,
OTEL,1,0,-109.27,0,-76.01,2,130.0,0,-39.28,0.0,-58.44,0.0,-17.79
OTEL,2,1,217.11,0,-2723.53,1,127.78,0,-488.52,0.0,-432.5,0.0,-116.22
OTEX,1,2,459.0,2,157.76,2,335.16,2,342.11,0.0,-150.64,0.0,-214.5
OTEX,2,0,-140.08,0,-85.19,0,-286.99,0,-91.7,1.0,3322.2,1.0,121.32
OTIC,1,0,-18.36,0,-250.0,0,-98.5,0,-180.06,0.0,-0.91,0.0,-99.17
OTIC,2,0,-91.27,0,-35.98,1,526.67,0,-51.01,0.0,-1441.44,0.0,-72.73
OTRK,1,0,-9.3,0,-36.19,0,-44.82,2,3.66,0.0,-84.81,0.0,-645.35
OTRK,2,1,11.48,1,27.13,0,-0.43,1,35.76,0.0,-32.1,0.0,-79.48
OTTR,1,0,-148.99,2,171.43,0,-116.94,0,-1069.7,0.0,-145.06,2.0,46.63
OTTR,2,1,375.54,0,-17.87,1,224.71,0,-95.82,1.0,457.13,0.0,-59.51
OVBC,1,2,350.77,0,-118.94,2,350.77,0,-118.94,0.0,-98.28,0.0,-130.61
OVBC,2,0,-98.54,0,-151.77,0,-98.54,0,-151.77,1.0,273.82,1.0,9125.4
OVLY,1,0,-52.46,0,-30.85,0,-52.46,0,-30.85,2.0,1543.89,0.0,-67.07
OVLY,2,1,410.72,0,-33.67,1,410.72,0,-33.67,0.0,-80.3,1.0,35.41
OXBR,1,0,-105.04,2,271.88,0,-102.11,0,-11.72,0.0,-188.89,0.0,-32.26
OXBR,2,1,978.21,0,-88.58,1,2177.44,0,-435.26,1.0,137.5,0.0,-92.24
OXFD,1,2,573.93,2,45.7,2,501.53,2,154.74,0.0,-59.85,0.0,-123.51
OXFD,2,0,-135.7,0,-2.8,0,-150.22,0,-44.36,0.0,-78.52,1.0,1236.53
OXSQ,1,0,-98.48,2,235.24,0,-98.48,2,235.24,0.0,-98.05,0.0,-114.14
OXSQ,2,0,-22.37,0,-26.26,0,-22.37,0,-26.26,1.0,109.13,0.0,-118.2
OZK,1,0,-86.58,0,-647.42,0,-86.58,0,-647.42,0.0,-90.72,0.0,-1803.78
OZK,2,1,19.08,1,59.71,1,19.08,1,59.71,0.0,-65.39,1.0,156.4
PAA,1,0,-880.68,0,-1330.04,0,-97.24,0,-2628.32,0.0,-100.0,0.0,-101.19
PAA,2,1,122.14,0,-106.22,1,232.57,0,-103.78,1.0,108.57,1.0,53.2
PAAS,1,0,-55.71,0,-67.05,2,112.21,0,-101.22,0.0,-23.2,0.0,-92.04
PAAS,2,1,529.18,1,634.07,1,167.13,1,1922.73,1.0,65.32,1.0,852.37
PACB,1,2,800.29,0,-115.38,2,259.54,0,-184.62,2.0,6418.29,2.0,573.8
PACB,2,1,158.34,1,236.9,1,23.84,1,198.24,0.0,-99.58,0.0,-118.59
PACW,1,2,346.13,0,-3268.29,2,346.13,0,-3268.29,2.0,327.42,0.0,-7786.98
PACW,2,1,197.88,0,-109.15,1,197.88,0,-109.15,0.0,-65.09,0.0,-82.61
PAE,1,2,229.21,0,-165.49,0,-15.4,0,-49.92,0.0,-111.29,,
PAE,2,0,-132.78,1,78.9,1,136.86,1,159.39,1.0,398.39,,
PAGP,1,0,-876.92,0,-1271.38,0,-97.24,0,-2628.32,0.0,-100.0,0.0,-105.01
PAGP,2,1,122.14,0,-106.16,1,232.57,0,-103.78,1.0,106.94,1.0,122.35
PANL,1,0,-78.78,0,-113.39,2,278.33,2,413.1,0.0,-0.62,0.0,-132.46
PANL,2,1,306.64,0,-34.95,0,-0.23,0,-105.41,1.0,339.58,1.0,2410.92
PATK,1,0,-91.85,2,408.93,0,-84.27,2,95.72,0.0,-99.98,2.0,141.49
PATK,2,1,348.25,0,-96.58,1,332.75,0,-91.48,1.0,5580.87,0.0,-152.58
PAYX,1,2,2192.59,0,-36.21,2,195.19,0,-39.26,2.0,926.83,2.0,57.25
PAYX,2,1,101.21,1,76.77,1,109.39,1,63.96,0.0,-91.31,0.0,-80.59
PBCT,1,2,33.2,0,-66.86,2,33.2,0,-66.86,0.0,-28.72,2.0,354.19
PBCT,2,1,185.39,1,49.56,1,185.39,1,49.56,1.0,306.33,0.0,-104.7
PBHC,1,2,1000.85,0,-19.64,2,1000.85,0,-19.64,0.0,-380.43,0.0,-212.38
PBHC,2,1,122.96,1,2.0,1,122.96,1,2.0,1.0,140.26,1.0,106.71
PBPB,1,2,407.5,0,-71.8,2,181.88,0,-139.06,0.0,-39.79,0.0,-654.28
PBPB,2,0,-114.25,0,-246.35,0,-157.76,0,-124.85,0.0,-90.56,0.0,-86.86
PBYI,1,2,105.92,0,-339.34,2,112.64,0,-304.49,0.0,-1016.95,0.0,-43.82
PBYI,2,0,-173.71,0,-99.0,0,-174.29,0,-98.95,1.0,321.39,0.0,-1065.91
PCAR,1,0,-87.99,0,-514.24,0,-79.05,0,-399.89,0.0,-96.58,0.0,-551.09
PCAR,2,1,300.87,0,-60.63,1,250.45,0,-56.89,1.0,371.48,0.0,-67.8
PCB,1,2,1201.93,0,-789.82,2,1201.93,0,-789.82,0.0,-100.0,0.0,-126.68
PCB,2,1,132.01,0,-80.35,1,132.01,0,-80.35,0.0,-70.63,1.0,303.55
PCH,1,0,-94.49,2,411.69,0,-89.23,2,270.85,0.0,-99.2,2.0,442.27
PCH,2,1,2353.56,0,-261.66,1,653.67,0,-134.69,1.0,2400.0,0.0,-1021.95
PCOM,1,2,417.29,0,-317.08,2,697.51,0,-790.95,0.0,-94.18,0.0,-56.03
PCOM,2,0,-67.84,1,35.63,0,-83.27,0,-16.29,0.0,-566.4,0.0,-59.16
PCRX,1,0,-87.74,0,-81.86,0,-79.35,0,-91.74,0.0,-104.87,2.0,151.28
PCRX,2,1,345.85,0,-34.38,1,294.68,1,40.52,1.0,1065.54,0.0,-2524.41
PCTI,1,2,1807.02,0,-126.77,2,358.1,0,-257.83,0.0,-105.2,2.0,130.04
PCTI,2,0,-96.42,1,268.65,0,-134.71,1,199.46,1.0,301.67,0.0,-451.85
PCTY,1,2,266.67,0,-44.17,2,94.49,0,-16.05,0.0,-112.99,0.0,-51.88
PCTY,2,1,106.39,1,25.91,1,116.68,0,-7.62,1.0,296.87,0.0,-92.02
PDCE,1,0,-91.29,0,-116.97,0,-90.58,0,-96.49,2.0,257.35,0.0,-76.26
PDCE,2,1,310.28,0,-115.31,1,279.99,0,-111.0,0.0,-56.94,0.0,-3119.86
PDCO,1,2,291.67,2,177.78,2,880.7,0,-176.38,2.0,19.38,0.0,-1264.37
PDCO,2,0,-139.58,0,-90.82,0,-72.88,1,187.28,1.0,103.72,0.0,-384.47
PDD,1,0,-85.46,0,-85.22,0,-80.86,0,-80.11,0.0,-88.35,,
PDD,2,1,321.54,0,-39.94,1,319.37,1,165.74,0.0,-28.0,,
PDEX,1,0,-33.53,2,48.64,0,-83.41,2,34.61,0.0,-54.99,0.0,-66.3
PDEX,2,0,-156.45,1,119.66,0,-174.08,1,780.25,0.0,-145.36,1.0,330.34
PDFS,1,0,-186.31,0,-107.5,0,-140.5,2,1300.0,0.0,-3704.55,0.0,-1916.59
PDFS,2,1,665.85,1,198.29,1,568.07,0,-98.48,0.0,-93.94,0.0,-94.17
PEBK,1,0,-131.26,0,-98.73,0,-131.26,0,-98.73,2.0,672.7,0.0,-79.88
PEBK,2,1,1004.3,1,24.91,1,1004.3,1,24.91,1.0,150.0,1.0,147.51
PEBO,1,0,-12.23,0,-214.79,0,-12.65,0,-213.91,0.0,-81.96,0.0,-38.14
PEBO,2,1,85.89,1,17.72,1,90.38,1,16.87,1.0,739.45,0.0,-35.29
PEGA,1,2,3055.36,2,792.86,2,5203.17,2,424.77,2.0,1725.49,0.0,-96.59
PEGA,2,0,-91.16,1,162.82,0,-95.62,1,534.29,0.0,-58.99,0.0,-996.68
PENN,1,0,-101.89,0,-148.41,0,-103.36,0,-164.79,0.0,-159.65,0.0,-2310.08
PENN,2,1,598.92,1,267.21,1,471.46,1,283.19,1.0,328.42,0.0,-26.26
PEP,1,2,76.02,0,-27.14,2,79.2,2,23.51,0.0,-148.68,0.0,-96.22
PEP,2,0,-16.61,1,238.36,0,-9.48,1,116.2,1.0,73.78,0.0,-125.52
PERI,1,0,-40.26,2,1247.83,2,9.23,2,649.41,2.0,176.92,0.0,-145.69
PERI,2,1,325.96,0,-95.38,1,542.08,1,144.04,0.0,-236.48,0.0,-47.71
PESI,1,2,251.78,2,99.15,2,425.53,2,10597.83,2.0,725.0,2.0,521.49
PESI,2,0,-8856.25,0,-42.52,0,-189.91,0,-83.75,0.0,-420.0,0.0,-16.09
PETS,1,0,-4.91,0,-478.82,0,-41.41,0,-92.88,0.0,-223.8,0.0,-2817.27
PETS,2,0,-159.8,0,-110.93,0,-173.19,0,-64.47,0.0,-7.68,0.0,-98.02
PFBC,1,2,946.75,0,-151.69,2,946.75,0,-151.69,2.0,86.61,0.0,-188.14
PFBC,2,1,131.47,0,-39.39,1,131.47,0,-39.39,1.0,351.62,0.0,-80.25
PFBI,1,0,-53.05,0,-124.49,0,-53.05,0,-124.49,0.0,-2.88,0.0,-65.64
PFBI,2,0,-44.22,1,179.12,0,-44.22,1,179.12,1.0,136.15,1.0,71.9
PFC,1,2,152.63,2,642.18,2,152.63,2,642.18,0.0,-105.5,0.0,-75.9
PFC,2,0,-99.38,0,-13.33,0,-99.38,0,-13.33,1.0,199.49,1.0,6411.29
PFG,1,2,885.51,0,-50.64,2,117.94,0,-165.49,2.0,344.51,2.0,124.26
PFG,2,0,-74.75,1,227.32,1,119.96,1,1266.67,0.0,-204.97,0.0,-76.67
PFIN,1,2,148.7,0,-196.39,2,156.09,0,-195.3,0.0,-70.25,2.0,189.85
PFIN,2,0,-356.35,0,-12.31,0,-41.93,1,244.93,0.0,-4880.92,1.0,269.88
PFIS,1,0,-117.39,0,-9.22,0,-117.39,0,-9.22,0.0,-76.3,0.0,-90.63
PFIS,2,0,-40.89,1,58.88,0,-40.89,1,58.88,1.0,1454.14,1.0,714.84
PFLT,1,0,-5.86,0,-90.5,0,-5.86,0,-90.5,2.0,62.38,2.0,193.1
PFLT,2,0,-67.18,0,-8.53,0,-67.18,0,-8.53,0.0,-78.42,0.0,-142.44
PFMT,1,2,129.26,0,-310.42,2,127.41,0,-118.78,2.0,400.76,0.0,-483.32
PFMT,2,0,-401.51,1,195.9,0,-660.08,1,371.47,0.0,-80.98,0.0,-359.77
PFPT,1,2,3.05,0,-29.16,0,-0.31,0,-23.7,0.0,-68.97,0.0,-33.12
PFPT,2,0,-34.84,0,-28.11,0,-8.36,0,-37.11,0.0,-41.39,0.0,-34.14
PFSW,1,0,-220.33,0,-321.67,0,-152.29,0,-162.39,0.0,-55.0,0.0,-320.37
PFSW,2,1,298.48,0,-39.53,1,190.02,0,-1459.09,0.0,-255.56,1.0,363.57
PFX,1,2,7278.21,0,-74.28,2,7278.21,0,-74.28,0.0,-580.74,0.0,-146.29
PFX,2,1,113.74,0,-0.43,1,113.74,0,-0.43,0.0,-174.22,0.0,-97.94
PGC,1,0,-138.25,0,-168.88,0,-138.25,0,-168.88,0.0,-87.34,0.0,-59.17
PGC,2,0,-62.99,1,29.1,0,-62.99,1,29.1,1.0,677.46,0.0,-48.68
